cik,ticker,legal_name,issuer_type,nasdaq_listing_date,initial_matrix_due_date,initial_matrix_publication_date,initial_matrix_source,continuation_status,continuation_date,continuation_source,continuation_source_url,continuation_form_type,continuation_confidence,matched_signal,evidence_excerpt,post_vacatur_candidate_filings,reviewed_post_vacatur_filings,fetch_failed_filings
1914818,STBXF,Starbox Group Holdings Ltd.,,2022-08-23,2023-08-23,2023-01-18,0001493152-23-001784,continued_same_matrix,2025-02-14,0001493152-25-006520,https://www.sec.gov/Archives/edgar/data/1914818/000149315225006520/form20-f.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"and she also holds a Diploma in Nursing from the College of Nursing, Hospital Lam Wah Ee, Malaysia. Board Diversity The table below provides certain information regarding the diversity of our board of directors as of the date of this annual report. Board Diversity Matrix Country of Principal Executive Offices: Malaysia Foreign Private Issuer Yes Disclosure Prohibited under Home Country Law No Total Number of Directors 5 Female Male Non- Binary Did Not Disclose Gender Part I: Gender Identity Directors 2 3 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 Family Relationships None of our directors or executive officers has a family relationship as defined in Item 401 of Regulation S-K. B. Compensation For the fiscal year ended September 30, 2024, we paid an aggregate of MYR920,717 ($198,029) as compensation to our executive officers and directors. In the fiscal year ended September 30, 2024, we accrued a director fee amounting to MYR360,000 ($87,357), designated for payment to our independent directors. None of our non-employee directors h",16,6,0
1811623,,"Kuvatris Therapeutics, Inc.",,2022-08-26,2023-08-26,2023-04-06,0001104659-23-042685,no_post_vacatur_relevant_filing,,,,,0.65,,,0,0,0
1825452,ONFO,"Onfolio Holdings, Inc",,2022-08-26,2023-08-26,2023-05-22,0001654954-23-006957,continued_other_narrative,2025-06-24,0001654954-25-007365,https://www.sec.gov/Archives/edgar/data/1825452/000165495425007365/onfo_def14a.htm,DEF 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","director nominees, our Board of Directors generally seeks to identify individuals with diverse, yet complementary backgrounds. Our directors consider both the personal characteristics and experience of director nominees, including each nominee’s independence, diversity, age, skills, expertise, time availability and industry background in the context of the needs of the Board of Directors and the Company. The Board of Directors believes that director nominees should exhibit proven leadership capabilities and experience at a high level of responsibility within their chosen fields, and have the experience and ability to analyze business issues facing our Company. In addition to business expertise, the Board of Directors requires that director nominees have the highest personal and professional ethics, integrity and values and, above all, are committed to representing the long-term interests of our stockholders and other stakeholders. Our Policy Guide on Director Qualifications is available on the “Investor Relations-Corporate Governance” page our principal corporate website located at https://www.onfolio.com . To date, all new candidates have been identified and recommended by members of our Board of Directors, including management and non-management directors, our principal executive officer,",8,8,0
1885408,NEXR,Nexera Technologies Ltd,,2022-08-26,2023-08-26,,,not_continued_in_reviewed_filings,,,,,0.7,,,78,40,0
1892480,,"Hempacco Co., Inc.",,2022-08-30,2023-08-30,,,no_post_vacatur_relevant_filing,,,,,0.65,,,0,0,0
1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",,2022-08-31,2023-08-31,2022-11-21,0001493152-22-033175,continued_other_narrative,2025-02-26,0001493152-25-008300,https://www.sec.gov/Archives/edgar/data/1757499/000149315225008300/form10-k.htm,10-K,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","nd to the board of directors a set of corporate governance principles applicable to the Company, and to oversee the evaluation of the board of directors and the Company’s management. In addition, the nominating and corporate governance committee will consider diversity of background including diversity of race, ethnicity, international background, gender and age when evaluating candidates for board of directors membership. Further, the nominating and corporate governance committee, to the extent it deems necessary or appropriate, among its several other responsibilities will: ● recommend to the board of directors and for approval by a majority of independent directors for election by stockholders or appointment by the board of directors as the case may be, pursuant to our bylaws and consistent with the board of director’s evidence for selecting new directors; ● review the suitability for continued service as a director of each member of the board of directors when his or her term expires or when he or she has a significant change in status; ● review annually the composition of the board of directors and to review periodically the size of the board of directors; ● make recommendations on the frequency and structure of board of directors meetings",11,11,0
1650101,ATXG,ADDENTAX GROUP CORP.,,2022-09-01,2023-09-01,2024-05-30,https://www.sec.gov/Archives/edgar/data/1650101/000149315224021876/formdef14a.htm,continued_other_narrative,2025-03-10,0001493152-25-009643,https://www.sec.gov/Archives/edgar/data/1650101/000149315225009643/formdef14a.htm,DEF 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","3. He previously served as CFO at Big Red Rooster Flow, LLC from June 2021 to August 2023. From July 2019 until April 2021, he served as VP of Finance & Accounting for Hilco IP Merchant Bank. From March 2017 until March 2019, he served as CFO for Professional Diversity Network, Inc. (Nasdaq: IPDN). From June 2013 until April 2016, he served as the CFO and Controller of Petstages Inc. Mr. Xiao has also been an independent director for several public companies. Since November 2021, Mr. Xiao has been an independent board director and the chairman of the audit committee of Embrace Change Acquisition Corp (NASDAQ: EMCG), a special purpose acquisition company, or “SPAC”. From July 2019 to November 2021, Mr. Xiao served as an independent board director and audit committee chair of Takung Art Co. Ltd. (NYSE: TKAT). He received a master’s degree in business administration from the Ross School of Business at the University of Michigan and a bachelor’s degree in accounting from Tsinghua University. Required Vote Our Articles of Incorporation does not authorize cumulative voting. Nevada law and our Bylaws provide that directors are to be elected by a plurality of the votes of the shares cast on the election of directors. This means that the five (5) candidates receiving the",5,5,0
1712762,BIAF,"bioAffinity Technologies, Inc.",,2022-09-01,2023-09-01,2024-04-15,https://www.sec.gov/Archives/edgar/data/1712762/000149315224014522/formdef14a.htm,continued_other_narrative,2025-04-15,0001641172-25-004857,https://www.sec.gov/Archives/edgar/data/1712762/000164117225004857/formpre14a.htm,PRE 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","Nominating and Corporate Governance Committee Charter sets forth criteria that the Committee may consider, among other criteria deemed appropriate by the committee, in recommending candidates for election to the Board. The Board has no formal policy regarding diversity, but diversity is considered when evaluating nominees because the Board believes that gender and minority representation is a key component in attaining the diverse array of viewpoints sought by the Board among its members. The Company also does not have formal stock ownership guidelines for directors, but ownership of the Company’s Common Stock by directors is encouraged and, in part, facilitated by grants of stock options and restricted stock awards to directors as described below under “Executive and Director Compensation – Director Compensation.” Directors are not restricted to term limits, but the Board considers each director’s tenure, level of involvement on the Board, and other attributes and qualities to determine whether to approve a director as a nominee for re-election. The Nominating and Corporate Governance Committee will consider director candidates recommended by stockholders if provided with the following: (i) the written consent of the candidate(s) for nomination as a director and verification as to the accuracy of the b",13,13,0
1898604,VSTD,Vestand Inc.,,2022-09-09,2023-09-09,2023-11-06,https://www.sec.gov/Archives/edgar/data/1898604/000149315223039587/formdef14a.htm,not_continued_in_reviewed_filings,,,,,0.7,,,3,3,0
1887673,WLDS,Wearable Devices Ltd.,,2022-09-13,2023-09-13,2023-08-04,https://www.wearabledevices.co.il/_files/ugd/fd494d_b8bd0202161346f58cfc2d669130c313.pdf,not_continued_in_reviewed_filings,,,,,0.7,,,40,40,0
1756701,LNKB,"LINKBANCORP, Inc.",,2022-09-14,2023-09-14,2023-04-18,0001193125-23-104985,continued_other_narrative,2025-04-17,0001193125-25-083608,https://www.sec.gov/Archives/edgar/data/1756701/000119312525083608/d888555ddef14a.htm,DEF 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b",", charitable and religious organizations; (4) personal and professional integrity, honesty and reputation; (5) the ability to represent the best interests of the Company’s shareholders and the best interests of the Company; (6) the amount of gender and ethnic diversity on the Board; and (7) independence, as that term is defined under applicable Securities and Exchange Commission and NASDAQ listing criteria. The Company’s goal is to have a Board of Directors whose members have diverse professional backgrounds and have demonstrated professional achievement with the highest personal and professional ethics and integrity and whose values are compatible with those of LINK. The Nominating and Corporate Governance Committee may consider qualified candidates for director suggested by shareholders. Shareholders can suggest qualified candidates for director by writing to the Corporate Secretary at 1250 Camp Hill Bypass, Suite 202, Camp Hill, PA 17011. Shareholders wishing to suggest a candidate for director should write to the Company’s Secretary and must include: • A statement that the writer is a shareholder and is proposing a candidate for consideration by the Board of Directors; • The name and address of the shareholder as they appear on the Company’s books, and of the beneficial owner, if any, o",3,3,0
