bucket,confidence,cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,due_plus_30_grace,initial_matrix_status,initial_matrix_publication_date,initial_matrix_source,current_review_status,current_evidence_url,current_evidence_type,current_evidence_excerpt,committed_current_sec_status,committed_current_sec_found_date,committed_current_sec_found_url,committed_wayback_status,committed_wayback_found_date,committed_wayback_found_url,committed_fts_status,review_reason,review_notes
no_release_found_after_checks,medium,1963439,TURB,"Turbo Energy, S.A.",2023-09-22,2024-09-22,2024-10-22,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search.,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",SEC sweep scanned 53 relevant Turbo Energy filings with no strong matrix terms. Web search did not locate primary matrix evidence.
released_in_required_window,high,1888980,LRE,"LEAD REAL ESTATE CO., LTD",2023-09-27,2024-09-27,2024-10-27,published_on_time,2023-11-15,0001104659-23-118675,,0001104659-23-118675,,0001104659-23-118675,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1951294,VSME,VS MEDIA Holdings Ltd,2023-09-28,2024-09-28,2024-10-28,published_on_time,2024-04-30,0001493152-24-017296,,0001493152-24-017296,,0001493152-24-017296,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1922335,SYRA,Syra Health Corp,2023-09-29,2024-09-29,2024-10-29,published_on_time,2024-10-01,https://ir.syrahealth.com/assets/governance/Board-Diversity-Matrix.pdf,found_on_time_issuer_pdf_browser_confirmed,https://ir.syrahealth.com/assets/governance/Board-Diversity-Matrix.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of October 1, 2024; Total Number of Directors 8; Directors Female 3, Male 5; African American or Black Female 1; Asian Female 2, Male 4; White Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer PDF found by web search; PDF is image-only, embedded image inspected visually. Due 2024-09-29; within due+30 grace, so on time."
released_in_required_window,high,1944552,ANL,Adlai Nortye Ltd.,2023-09-29,2024-09-29,2024-10-29,published_on_time,2024-04-19,0001104659-24-049439,,0001104659-24-049439,,0001104659-24-049439,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1948884,,Gamer Pakistan Inc,2023-10-09,2024-10-09,2024-11-08,published_on_time,2024-07-30,0001161697-24-000318,,0001161697-24-000318,,0001161697-24-000318,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1891944,PMEC,Primech Holdings Ltd,2023-10-10,2024-10-10,2024-11-09,published_on_time,2024-07-23,0001213900-24-063312,,0001213900-24-063312,,0001213900-24-063312,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1913749,GMM,Global Mofy AI Ltd,2023-10-10,2024-10-10,2024-11-09,published_on_time,2024-01-31,0001213900-24-008515,,0001213900-24-008515,,0001213900-24-008515,,,,,,,,Published matrix date is on/before due+30 grace.,
partial_or_internally_inconsistent_matrix,medium,1713210,ATPC,Agape ATP Corp,2023-10-11,2024-10-11,2024-11-10,published_late,2024-11-15,https://atpc.com.my/wp-content/uploads/2024/11/20241115_ATPC_Board-Diversity-Matrix-.pdf,found_late_issuer_pdf_browser_confirmed,https://atpc.com.my/wp-content/uploads/2024/11/20241115_ATPC_Board-Diversity-Matrix-.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of November 15, 2024. PDF extraction reports Total Number of Directors 5 but Directors Female 2, Male 4; demographic rows include African American or Black Female 1, Asian Female 1/Male 3, White Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,"Primary PDF is dated, but extracted total-director count conflicts with gender counts.","Issuer board page links matrix PDF. Source appears internally inconsistent on total versus gender counts; recorded as primary matrix evidence. Due 2024-10-11; beyond due+30, so late."
released_in_required_window,high,1946703,WBUY,WEBUY GLOBAL LTD,2023-10-19,2024-10-19,2024-11-18,published_on_time,2024-04-15,0001213900-24-032987,,0001213900-24-032987,,0001213900-24-032987,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1956827,ABVX,Abivax S.A.,2023-10-20,2024-10-20,2024-11-19,published_on_time,2024-04-05,0001956827-24-000007,,0001956827-24-000007,,0001956827-24-000007,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1859199,AIRE,reAlpha Tech Corp.,2023-10-23,2024-10-23,2024-11-22,published_on_time,2024-10-30,0001213900-24-092311,,0001213900-24-092311,,0001213900-24-092311,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1967621,ATGL,Alpha Technology Group Ltd,2023-10-31,2024-10-31,2024-11-30,published_on_time,2024-01-31,0001213900-24-008526,,0001213900-24-008526,,0001213900-24-008526,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1907108,LXEO,"Lexeo Therapeutics, Inc.",2023-11-03,2024-11-03,2024-12-03,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search.,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","SEC sweep scanned 53 relevant Lexeo Therapeutics filings with no strong matrix terms. Web search results mentioning Lexeo were unrelated third-party/company references, not Lexeo matrix evidence."
released_in_required_window,high,1978527,GVH,Globavend Holdings Ltd,2023-11-08,2024-11-08,2024-12-08,published_on_time,2024-01-30,0001493152-24-004309,,0001493152-24-004309,,0001493152-24-004309,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1966494,,"CARGO Therapeutics, Inc.",2023-11-10,2024-11-10,2024-12-10,published_on_time,2024-04-24,0001193125-24-110173,,0001193125-24-110173,,0001193125-24-110173,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1887944,SHIM,Shimmick Corp,2023-11-14,2024-11-14,2024-12-14,published_on_time,2024-04-26,0000950170-24-049088,,0000950170-24-049088,,0000950170-24-049088,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1963685,RR,RICHTECH ROBOTICS INC.,2023-11-17,2024-11-17,2024-12-17,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search; secondary Out Leadership row reports no disclosed dimensions.,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",SEC sweep scanned 42 relevant Richtech Robotics filings with no strong matrix terms. Web search did not locate primary matrix evidence.
released_in_required_window,high,1840563,ELAB,PMGC Holdings Inc.,2023-11-21,2024-11-21,2024-12-21,published_on_time,2024-12-03,https://www.pmgcholdings.com/images/PDF/Domestic_Initial_Disclosure_Y1_1.pdf,found_on_time_issuer_pdf_browser_confirmed,https://www.pmgcholdings.com/images/PDF/Domestic_Initial_Disclosure_Y1_1.pdf,Issuer website PDF board diversity matrix,"Elevai Labs Inc. Board Diversity Matrix as of December 3, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 4; Two or More Races or Ethnicities Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"PMGC governance page linked Board Diversity Matrix PDF; image extracted and visually inspected. Due 2024-11-21; within due+30 grace, so on time."
released_in_required_window,high,1954269,GSIW,Garden Stage Ltd,2023-12-01,2024-12-01,2024-12-31,published_on_time,2024-07-31,0001013762-24-003078,,0001013762-24-003078,,0001013762-24-003078,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1961847,INHD,INNO HOLDINGS INC.,2023-12-04,2024-12-04,2025-01-03,published_late,2025-02-18,https://www.sec.gov/Archives/edgar/data/1961847/000149315225007186/formdef14-a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1961847/000149315225007186/formdef14-a.htm,SEC DEF 14A,"Board Diversity Matrix as of January 31, 2025; Total Number of Directors 5; Directors Female 2, Male 3; Asian Female 2, Male 3.",found_current_sec_matrix,2025-02-18,https://www.sec.gov/Archives/edgar/data/1961847/000149315225007186/formdef14-a.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC sweep confirmed matrix in 2025 DEF 14A filed 2025-02-18. Due 2024-12-04; beyond due+30, so late."
