cik,ticker,legal_name,continuation_group,continuation_status,continuation_date,continuation_source,issuer_type,sec_entity_type,sec_filer_category,company_type,sic,sic_description,market_tier,exchange,current_tickers,current_exchanges,state_of_incorporation,fiscal_year_end,phone,business_address,headquarters_city,headquarters_state_or_country,headquarters_country,employee_count,employee_count_as_of,company_size_bucket,size_basis,business_summary_excerpt,business_summary_matched_heading,employee_count_excerpt,profile_source_form,profile_source_filing_date,profile_source_accession,profile_source_url,profile_metadata_source,initial_matrix_due_date,initial_matrix_publication_date,initial_matrix_source,profile_completeness_flags,nasdaq_listing_date,initial_form_type,initial_source_type,post_vacatur_candidate_filings,reviewed_post_vacatur_filings,fetch_failed_filings,continued,initial_publication_lag_days,days_before_due,listing_year,due_year,filer_category_simplified,is_egc,is_smaller_reporting,is_large_accelerated,is_accelerated_any,sic_division,industry_theme,hq_group,is_actual_us_state_hq,geo_scope,hq_state_for_analysis,hq_city_state_for_analysis,market_tier_clean,employee_missing,employee_count_filled,log_employee_count,current_ticker_available,model_feature_count
1946703,WBUY,WEBUY GLOBAL LTD,continued,continued_other_narrative,2025-04-22,0001213900-25-033933,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,5900,Retail-Miscellaneous Retail,Capital Market,Nasdaq,WBUY,Nasdaq,Cayman Islands,1231.0,65 9069 7836,"CRICKET SQUARE, HUTCHINS DRIVE, P.O. BOX 2681, GRAND CAYMAN, Cayman Islands",GRAND CAYMAN,Cayman Islands,Cayman Islands,109.0,"December 31, 2025",small (50-249 employees),employee_count_from_sec_filing,"4. A. History and Development of the Company We are a holding company incorporated in the Cayman Islands on August 29, 2022. We were established for the purpose of becoming the holding company of our subsidiaries. We do not conduct any material operations of our own and conduct substantially all of our business through our subsidiaries. Our operating subsidiary, Altitude Travel Pte. Ltd., was incorporated in Singapore on November 2, 2021. On February 3, 2026, it changed its name from Bear Bear Pte. Ltd. to Altitude Travel Pte. Ltd.. Prior to February 3, 2026, Bear Bear Pte. Ltd. was primarily engaged in the retail sale of food. Beginning in February 2026, we shifted our strategic focus to travel business, and our current operations primarily consist of travel agencies and tour operators (mainly outbound). Prior to February 3, 2026, Bear Bear Pte. Ltd.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,"Employees As of December 31, 2025 we had 109 full-time employees.",20-F,2026-04-29,0001213900-26-049395,https://www.sec.gov/Archives/edgar/data/1946703/000121390026049395/ea0286498-20f_webuy.htm,SEC submissions API cache,2024-10-19,2024-04-15,0001213900-24-032987,,2023-10-19,20-F,edgar_filing,38,38,0,1,179,187,2023,2024,"accelerated, egc",1,0,0,1,Retail,Retail / consumer,Other non-US,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,0,109.0,4.700480365792417,1,50
1329606,CETY,"Clean Energy Technologies, Inc.",continued,continued_same_matrix,2025-04-14,0001641172-25-003950,domestic,operating,Non-accelerated filer<br>Smaller reporting company,domestic; operating; common stock,4924,Natural Gas Distribution,Capital Market,Nasdaq,CETY,Nasdaq,NV,1231.0,(949) 273-4990,"1340 REYNOLDS AVE, #120, IRVINE, IRVINE, CA, 92614",IRVINE,CA,,22.0,,micro (<50 employees),employee_count_from_sec_filing,"General The Company’s business and operating results are directly affected by changes in overall customer demand, operational costs and performance and leverage of our fixed cost and selling, general and administrative (“SG&A”) infrastructure. Product sales fluctuate in response to several factors including many that are beyond the Company’s control, such as general economic conditions, interest rates, government regulations, consumer spending, labor availability, and our customers’ production rates and inventory levels. Product sales consist of demand from customers in many different markets with different levels of cyclicality and seasonality. Operating performance is dependent on the Company’s ability to manage changes in input costs for items such as raw materials, labor, and overhead operating costs.",\bItem\s+1\.\s+Business\b,We have 22 full-time employees.,10-K,2025-04-14,0001641172-25-003950,https://www.sec.gov/Archives/edgar/data/1329606/000164117225003950/form10-k.htm,SEC submissions API cache,2024-03-24,2024-04-17,0001493152-24-014897,,2023-03-24,10-K,edgar_filing,4,1,0,1,390,-24,2023,2024,"accelerated, smaller reporting",0,1,0,1,Transport/utilities,Other industries,US,1,Actual US state HQ,CA,"Irvine, CA",Capital Market,0,22.0,3.1354942159291497,1,50
1579091,CART,Maplebear Inc.,not_continued,not_continued_in_reviewed_filings,,,domestic,operating,Large accelerated filer,domestic; operating; common stock,7389,"Services-Business Services, NEC",Global Select,Nasdaq,CART,Nasdaq,DE,1231.0,(888) 246-7822,"50 BEALE STREET, SUITE 600, SAN FRANCISCO, CA, 94105",SAN FRANCISCO,CA,,3600.0,"December 31, 2025","large (1,000-9,999 employees)",employee_count_from_sec_filing,"OVERVIEW Instacart is the leading technology and enablement partner for the grocery industry — helping consumers save time, retailers run their businesses online and in-store, and connect brands with customers. Since our founding, Instacart has powered more than 1.6 billion orders. Instacart is built for the entire grocery ecosystem, improving the experiences for each of our constituents and helping them succeed: • Retailers . We enable more than 2,200 retail banners as of December 31, 2025 to grow by providing technology that can accelerate the digital transformation of their entire business both online and in-store.",\bItem\s+1\.\s+Business\b,"HUMAN CAPITAL 8 As of December 31, 2025, we had approximately 3,600 full-time employees worldwide.",10-K,2026-02-26,0001579091-26-000018,https://www.sec.gov/Archives/edgar/data/1579091/000157909126000018/cart-20251231.htm,SEC submissions API cache,2024-09-19,2024-04-17,0001579091-24-000044,,2023-09-19,DEF 14A,edgar_filing,7,7,0,0,211,155,2023,2024,large accelerated,0,0,1,1,Services,Other industries,US,1,Actual US state HQ,CA,"San Francisco, CA",Global Select,0,3600.0,8.188966863648876,1,50
1914805,BANL,CBL International Ltd,continued,continued_same_matrix,2025-04-16,0001641172-25-005027,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,5172,Wholesale-Petroleum & Petroleum Products (No Bulk Stations),Capital Market,Nasdaq,BANL,Nasdaq,Cayman Islands,1231.0,603 2706 8280,"LEVEL 23-2, MENARA PERMATA SAPURA, KUALA LUMPUR CITY CENTRE 50088, KUALA LUMPUR, Malaysia, 0000",KUALA LUMPUR,Malaysia,,,,,sec_filer_category_only,"4.A. History and Development of the Company We were incorporated on February 8, 2022 in the Cayman Islands under Cayman Islands law under the name “CBL International Limited”. Pursuant to a reorganization of our corporate structure in August 2022, CBL International Limited became the holding company of Banle BVI and its subsidiaries. The history of our Group can be traced back to 2015 when Banle Energy HK was incorporated in Hong Kong. Dr. Teck Lim Chia, our founder, has over 17 years of experience in the oil and gas related industries and business management. Before founding our Group in 2015, he was employed by BrightOil Group, a company based in Shenzhen, PRC which was principally engaged in fuel oil business from April 2006 to June 2008, with his last position as the general director.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-04-16,0001641172-25-005027,https://www.sec.gov/Archives/edgar/data/1914805/000164117225005027/form20-f.htm,SEC submissions API cache,2024-03-23,2024-04-18,0001493152-24-015142,missing_employee_count,2023-03-23,20-F,edgar_filing,22,5,0,1,392,-26,2023,2024,"accelerated, egc",1,0,0,1,Wholesale,Other industries,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1400118,SGMT,Sagimet Biosciences Inc.,continued,continued_other_narrative,2025-04-30,0001104659-25-042560,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2834,Pharmaceutical Preparations,Global Market,Nasdaq,SGMT,Nasdaq,DE,1231.0,(650) 561-8600,"155 BOVET RD., SUITE 303, SAN MATEO, CA, 94402",SAN MATEO,CA,,,,,sec_filer_category_only,"Overview We are a clinical-stage biopharmaceutical company developing novel therapeutics called fatty acid synthase (FASN) inhibitors that target dysfunctional metabolic and fibrotic pathways in diseases resulting from the overproduction of the fatty acid, palmitate. Our lead drug candidate, denifanstat, is an oral, once-daily pill and selective FASN inhibitor in development for the treatment of metabolic dysfunction-associated steatohepatitis (MASH), acne and select forms of cancer. Our second FASN inhibitor, TVB-3567, is a potent and selective small molecule FASN inhibitor in development for acne. FASN inhibition for the treatment of MASH The critical role of FASN overactivity in MASH makes it an attractive target for drug therapy. Our FASN inhibitor, denifanstat, targets multiple drivers of MASH by reducing steatosis, inflammation and fibrosis. MASH:",\bItem\s+1\.\s+Business\b,,10-K,2026-03-11,0001104659-26-026140,https://www.sec.gov/Archives/edgar/data/1400118/000110465926026140/sgmt-20251231x10k.htm,SEC submissions API cache,2024-07-14,2024-04-18,0001104659-24-048534,missing_employee_count,2023-07-14,DEF 14A,edgar_filing,4,4,0,1,279,87,2023,2024,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,CA,"San Mateo, CA",Global Market,1,113.0,4.736198448394496,1,50
1944552,ANL,Adlai Nortye Ltd.,continued,continued_other_narrative,2025-04-30,0001213900-25-037591,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ADS,2834,Pharmaceutical Preparations,Global Market,Nasdaq,ANL,Nasdaq,DE,1231.0,848-230-7430,"685 U.S. HIGHWAY ONE, 2ND FLOOR, NORTH BRUNSWICK, NJ, 08902",NORTH BRUNSWICK,NJ,,,,,sec_filer_category_only,"—B. Business Overview— Our differentiated oncology portfolio.” Undesirable AEs caused by our drug candidates, or caused by our drug candidates when used in combination with other drugs, could potentially cause significant negative consequences, including but not limited to: ● regulatory authorities could interrupt, delay or halt pending clinical trials; ● we may suspend, delay or alter development or marketing of our drug candidates; ● regulatory authorities may order us to cease further development of, or deny approval of, our drug candidates for any or all targeted indications if results of our trials reveal a high and unacceptable severity or prevalence of certain AEs; ● regulatory authorities may delay or deny approval of our drug candidates;",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2026-04-10,0001213900-26-042520,https://www.sec.gov/Archives/edgar/data/1944552/000121390026042520/ea0282593-20f_adlai.htm,SEC submissions API cache,2024-09-29,2024-04-19,0001104659-24-049439,missing_employee_count,2023-09-29,20-F,edgar_filing,16,16,0,1,203,163,2023,2024,"accelerated, egc",1,0,0,1,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,NJ,"North Brunswick, NJ",Global Market,1,113.0,4.736198448394496,1,50
1962918,,"ACELYRIN, Inc.",continued,continued_other_narrative,2025-03-19,0001962918-25-000022,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2834,Pharmaceutical Preparations,,Nasdaq,,,DE,1231.0,805-456-4393,"4149 LIBERTY CANYON RD., AGOURA HILLS, CA, 91301",AGOURA HILLS,CA,,83.0,"March 14, 2025",small (50-249 employees),employee_count_from_sec_filing,"Overview ACELYRIN is a late-stage clinical biopharma company focused on identifying, acquiring, and accelerating the development and commercialization of transformative medicines. On February 6, 2025, we, Alumis Inc., a Delaware corporation (“Alumis”), and Arrow Merger Sub, Inc., a Delaware corporation and a wholly owned subsidiary of Alumis (“Merger Sub”), entered into an Agreement and Plan of Merger (the “Merger Agreement”), pursuant to which, among other matters, and subject to the satisfaction or waiver of the conditions set forth in the Merger Agreement, Merger Sub will merge with and into us, with us continuing as a wholly owned subsidiary of Alumis and the surviving corporation of the merger (the “Merger”).",\bItem\s+1\.\s+Business\b,"Employees and Human Capital Resources As of March 14, 2025, we had 83 full-time employees, consisting of clinical, scientific, development, technical operations, regulatory, finance, and operational personnel.",10-K,2025-03-19,0001962918-25-000022,https://www.sec.gov/Archives/edgar/data/1962918/000196291825000022/slrn-20241231.htm,SEC submissions API cache,2024-05-05,2024-04-22,0001962918-24-000045,,2023-05-05,DEF 14A,edgar_filing,4,4,0,1,353,13,2023,2024,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,CA,"Agoura Hills, CA",Unknown market tier,0,83.0,4.430816798843313,0,50
1873093,GDTC,CytoMed Therapeutics Ltd,not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,2834,Pharmaceutical Preparations,Capital Market,Nasdaq,GDTC,Nasdaq,Singapore,1231.0,603824911,"#08-22 ONE COMMONWEALTH, 1 COMMONWEALTH LANE, Singapore, 149544",1 COMMONWEALTH LANE,Singapore,,,,,sec_filer_category_only,"A. History and Development of the Company Our legal and commercial name is CytoMed Therapeutics Limited. We are a public company limited by shares incorporated on March 9, 2018 in Singapore. On January 19, 2023, we converted from a private company limited by shares incorporated in Singapore, known as CytoMed Therapeutics Pte. Ltd. to a public company limited by shares pursuant to the provisions of the Singapore Companies Act. As a public company limited by shares incorporated in Singapore, we are governed by the Companies Act 1967 of Singapore. As of the date of this annual report, we are a holding company incorporated in Singapore which oversees our operations in Malaysia. We conduct our business activities primarily through our subsidiaries in Malaysia, CytoMed Malaysia and IPSC Depository.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2026-03-31,0001493152-26-013813,https://www.sec.gov/Archives/edgar/data/1873093/000149315226013813/form20-f.htm,SEC submissions API cache,2024-04-14,2024-04-22,0001493152-24-015594,missing_employee_count,2023-04-14,20-F,edgar_filing,23,23,0,0,374,-8,2023,2024,"accelerated, egc",1,0,0,1,Manufacturing,Life sciences / medical,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1764974,,Turnstone Biologics Corp.,not_continued,not_continued_in_reviewed_filings,,,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2836,"Biological Products, (No Diagnostic Substances)",,Nasdaq,,,DE,1231.0,347-897-5988,"9310 ATHENA CIRCLE, SUITE 300, LA JOLLA, CA, 92037",LA JOLLA,CA,,14.0,"March 15, 2025",micro (<50 employees),employee_count_from_sec_filing,"without infringing on the intellectual property rights of others; and • the impact of macroeconomic developments, including the ongoing conflict between Ukraine and Russia, the state of war in the Middle East and the risk of a larger regional conflict, on our business and operations as well as the business or operations of our customers, manufacturers, research partners, and other third parties with whom we conduct business.",\bOur\s+Business\b,"Employees and Human Capital Resources As of March 15, 2025, we employed 14 employees, all of whom are full-time.",10-K,2025-03-31,0000950170-25-047111,https://www.sec.gov/Archives/edgar/data/1764974/000095017025047111/tsbx-20241231.htm,SEC submissions API cache,2024-07-21,2024-04-22,0000950170-24-046454,,2023-07-21,DEF 14A,edgar_filing,1,1,0,0,276,90,2023,2024,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,CA,"La Jolla, CA",Unknown market tier,0,14.0,2.70805020110221,0,50
1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,continued,continued_other_narrative,2025-09-26,0001104659-25-093853,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,5010,Wholesale-Motor Vehicles & Motor Vehicle Parts & Supplies,Capital Market,Nasdaq,CTNT,Nasdaq,DE,1231.0,(949) 418 7804,"8707 RESEARCH DRIVE, IRVINE, CA, 92618",IRVINE,CA,,12.0,"December 31, 2025",micro (<50 employees),employee_count_from_sec_filing,". Overview We are a provider of logistics and warehousing services, historically in connection with the sale of parallel-import vehicles sourced in the U.S. to be sold in the PRC market, and more recently for the transportation of other goods between the U.S. and the PRC. Parallel-import vehicles in the PRC refer to automobiles purchased directly from overseas markets and imported for sale outside of the brand manufacturers’ official distribution networks. Between 2016 and the first half of 2022, we experienced growth in sales volume and gross profit in the parallel-import vehicle business due to favorable market conditions.",\bItem\s+1\.\s+Business\b,"As of December 31, 2025, we had 12 full-time employees, including four foreign employees who currently do not have permanent work permits in the U.",10-K,2026-03-20,0001104659-26-032699,https://www.sec.gov/Archives/edgar/data/1951667/000110465926032699/ctnt-20251231x10k.htm,SEC submissions API cache,2024-08-01,2024-04-23,0001104659-24-050619,,2023-08-01,DEF 14A,edgar_filing,7,7,0,1,266,100,2023,2024,"not stated, egc",1,0,0,0,Wholesale,Other industries,US,1,Actual US state HQ,CA,"Irvine, CA",Capital Market,0,12.0,2.5649493574615367,1,50
